Tamanho amostral,kind,Medidas,Valores,data_set,species,type
24,sepal_width,IC (99%),0.20590768962569297,iris,versicolor,dispersao
24,sepal_width,CV (%),12.968012992116556,iris,versicolor,cv
25,sepal_width,Média,2.7760000000000002,iris,versicolor,central
25,sepal_width,Mediana,2.8,iris,versicolor,central
25,sepal_width,Desvio Padrão,0.352703841770968,iris,versicolor,dispersao
25,sepal_width,IC (90%),0.12068693648023185,iris,versicolor,dispersao
25,sepal_width,IC (95%),0.14558899034235556,iris,versicolor,dispersao
25,sepal_width,IC (99%),0.19729826170687131,iris,versicolor,dispersao
25,sepal_width,CV (%),12.70546980442968,iris,versicolor,cv
26,sepal_width,Média,2.784615384615385,iris,versicolor,central
26,sepal_width,Mediana,2.8499999999999996,iris,versicolor,central
26,sepal_width,Desvio Padrão,0.3483587894023146,iris,versicolor,dispersao
26,sepal_width,IC (90%),0.11669809188456869,iris,versicolor,dispersao
26,sepal_width,IC (95%),0.14070516009047576,iris,versicolor,dispersao
26,sepal_width,IC (99%),0.1904342124991371,iris,versicolor,dispersao
26,sepal_width,CV (%),12.510122271353838,iris,versicolor,cv
27,sepal_width,Média,2.785185185185185,iris,versicolor,central
27,sepal_width,Mediana,2.8,iris,versicolor,central
27,sepal_width,Desvio Padrão,0.34160672811751924,iris,versicolor,dispersao
27,sepal_width,IC (90%),0.11213115197342052,iris,versicolor,dispersao
27,sepal_width,IC (95%),0.1351351209436368,iris,versicolor,dispersao
27,sepal_width,IC (99%),0.18267893296491192,iris,versicolor,dispersao
27,sepal_width,CV (%),12.265135185070504,iris,versicolor,cv
28,sepal_width,Média,2.792857142857143,iris,versicolor,central
28,sepal_width,Mediana,2.8499999999999996,iris,versicolor,central
28,sepal_width,Desvio Padrão,0.33767020007866255,iris,versicolor,dispersao
28,sepal_width,IC (90%),0.1086930861289524,iris,versicolor,dispersao
28,sepal_width,IC (95%),0.1309348346781351,iris,versicolor,dispersao
28,sepal_width,IC (99%),0.17680744682487967,iris,versicolor,dispersao
28,sepal_width,CV (%),12.090493097445718,iris,versicolor,cv
29,sepal_width,Média,2.7965517241379314,iris,versicolor,central
29,sepal_width,Mediana,2.9,iris,versicolor,central
29,sepal_width,Desvio Padrão,0.3321819194149599,iris,versicolor,dispersao
29,sepal_width,IC (90%),0.1049336388316234,iris,versicolor,dispersao
29,sepal_width,IC (95%),0.12635524454207495,iris,versicolor,dispersao
29,sepal_width,IC (99%),0.17045083282990148,iris,versicolor,dispersao
29,sepal_width,CV (%),11.878268388451092,iris,versicolor,cv
30,sepal_width,Média,2.79,iris,versicolor,central
30,sepal_width,Mediana,2.8499999999999996,iris,versicolor,central
30,sepal_width,Desvio Padrão,0.3283711104937469,iris,versicolor,dispersao
30,sepal_width,IC (90%),0.10186621327303652,iris,versicolor,dispersao
30,sepal_width,IC (95%),0.12261578779243719,iris,versicolor,dispersao
30,sepal_width,IC (99%),0.1652510906726716,iris,versicolor,dispersao
30,sepal_width,CV (%),11.76957385282247,iris,versicolor,cv
31,sepal_width,Média,2.77741935483871,iris,versicolor,central
31,sepal_width,Mediana,2.8,iris,versicolor,central
31,sepal_width,Desvio Padrão,0.3303631107527542,iris,versicolor,dispersao
31,sepal_width,IC (90%),0.1007069179442326,iris,versicolor,dispersao
31,sepal_width,IC (95%),0.12117816733993537,iris,versicolor,dispersao
31,sepal_width,IC (99%),0.1631708993889929,iris,versicolor,dispersao
31,sepal_width,CV (%),11.894606775070127,iris,versicolor,cv
32,sepal_width,Média,2.765625,iris,versicolor,central
32,sepal_width,Mediana,2.8,iris,versicolor,central
32,sepal_width,Desvio Padrão,0.33176884199112044,iris,versicolor,dispersao
32,sepal_width,IC (90%),0.09944048059865365,iris,versicolor,dispersao
32,sepal_width,IC (95%),0.11961542307669928,iris,versicolor,dispersao
32,sepal_width,IC (99%),0.16093531312407383,iris,versicolor,dispersao
32,sepal_width,CV (%),11.996161518323,iris,versicolor,cv
33,sepal_width,Média,2.7636363636363637,iris,versicolor,central
33,sepal_width,Mediana,2.8,iris,versicolor,central
33,sepal_width,Desvio Padrão,0.32674357474380983,iris,versicolor,dispersao
33,sepal_width,IC (90%),0.09634628377506982,iris,versicolor,dispersao
33,sepal_width,IC (95%),0.1158582337957637,iris,versicolor,dispersao
33,sepal_width,IC (99%),0.15576141890307274,iris,versicolor,dispersao
33,sepal_width,CV (%),11.822958296651013,iris,versicolor,cv
34,sepal_width,Média,2.761764705882353,iris,versicolor,central
34,sepal_width,Mediana,2.8,iris,versicolor,central
34,sepal_width,Desvio Padrão,0.3219398644037969,iris,versicolor,dispersao
34,sepal_width,IC (90%),0.09343898845072938,iris,versicolor,dispersao
34,sepal_width,IC (95%),0.11233012907674964,iris,versicolor,dispersao
34,sepal_width,IC (99%),0.15091030203736813,iris,versicolor,dispersao
34,sepal_width,CV (%),11.657034493854201,iris,versicolor,cv
35,sepal_width,Média,2.7685714285714287,iris,versicolor,central
35,sepal_width,Mediana,2.8,iris,versicolor,central
35,sepal_width,Desvio Padrão,0.3197162607609409,iris,versicolor,dispersao
35,sepal_width,IC (90%),0.09138077891220456,iris,versicolor,dispersao
35,sepal_width,IC (95%),0.10982637815790143,iris,versicolor,dispersao
35,sepal_width,IC (99%),0.14744764724319098,iris,versicolor,dispersao
35,sepal_width,CV (%),11.548058954213552,iris,versicolor,cv
36,sepal_width,Média,2.7861111111111114,iris,versicolor,central
36,sepal_width,Mediana,2.8,iris,versicolor,central
36,sepal_width,Desvio Padrão,0.3322243456958202,iris,versicolor,dispersao
36,sepal_width,IC (90%),0.09355285050396585,iris,versicolor,dispersao
36,sepal_width,IC (95%),0.11240854635914453,iris,versicolor,dispersao
36,sepal_width,IC (99%),0.15081908827954357,iris,versicolor,dispersao
36,sepal_width,CV (%),11.924303534446187,iris,versicolor,cv
37,sepal_width,Média,2.794594594594595,iris,versicolor,central
37,sepal_width,Mediana,2.8,iris,versicolor,central
37,sepal_width,Desvio Padrão,0.3316172039716425,iris,versicolor,dispersao
37,sepal_width,IC (90%),0.09204182532856538,iris,versicolor,dispersao
37,sepal_width,IC (95%),0.11056668062361878,iris,versicolor,dispersao
37,sepal_width,IC (99%),0.14825959174004807,iris,versicolor,dispersao
37,sepal_width,CV (%),11.866379639217381,iris,versicolor,cv
38,sepal_width,Média,2.781578947368421,iris,versicolor,central
38,sepal_width,Mediana,2.8,iris,versicolor,central
38,sepal_width,Desvio Padrão,0.33680154005385105,iris,versicolor,dispersao
38,sepal_width,IC (90%),0.0921767629574541,iris,versicolor,dispersao
38,sepal_width,IC (95%),0.11070391146101355,iris,versicolor,dispersao
38,sepal_width,IC (99%),0.1483602235108168,iris,versicolor,dispersao
38,sepal_width,CV (%),12.108286208180076,iris,versicolor,cv
39,sepal_width,Média,2.787179487179487,iris,versicolor,central
39,sepal_width,Mediana,2.8,iris,versicolor,central
39,sepal_width,Desvio Padrão,0.33417572369188225,iris,versicolor,dispersao
39,sepal_width,IC (90%),0.09021701066023849,iris,versicolor,dispersao
39,sepal_width,IC (95%),0.10832723808046323,iris,versicolor,dispersao
39,sepal_width,IC (99%),0.14509800070134718,iris,versicolor,dispersao
39,sepal_width,CV (%),11.989745376249687,iris,versicolor,cv
40,sepal_width,Média,2.78,iris,versicolor,central
40,sepal_width,Mediana,2.8,iris,versicolor,central
40,sepal_width,Desvio Padrão,0.33297416547203007,iris,versicolor,dispersao
40,sepal_width,IC (90%),0.08870503275309499,iris,versicolor,dispersao
40,sepal_width,IC (95%),0.10649030393916596,iris,versicolor,dispersao
40,sepal_width,IC (99%),0.1425657752653646,iris,versicolor,dispersao
40,sepal_width,CV (%),11.977487966619787,iris,versicolor,cv
41,sepal_width,Média,2.7756097560975608,iris,versicolor,central
41,sepal_width,Mediana,2.8,iris,versicolor,central
41,sepal_width,Desvio Padrão,0.3299852177029132,iris,versicolor,dispersao
41,sepal_width,IC (90%),0.08677731712955826,iris,versicolor,dispersao
41,sepal_width,IC (95%),0.10415618618686989,iris,versicolor,dispersao
41,sepal_width,IC (99%),0.13937439709749946,iris,versicolor,dispersao
41,sepal_width,CV (%),11.888746859243797,iris,versicolor,cv
42,sepal_width,Média,2.7809523809523804,iris,versicolor,central
42,sepal_width,Mediana,2.8,iris,versicolor,central
42,sepal_width,Desvio Padrão,0.32777006756156785,iris,versicolor,dispersao
42,sepal_width,IC (90%),0.08511327046740157,iris,versicolor,dispersao
42,sepal_width,IC (95%),0.10214034305841747,iris,versicolor,dispersao
42,sepal_width,IC (99%),0.1366149981262918,iris,versicolor,dispersao
42,sepal_width,CV (%),11.786252429439942,iris,versicolor,cv
43,sepal_width,Média,2.776744186046511,iris,versicolor,central
43,sepal_width,Mediana,2.8,iris,versicolor,central
43,sepal_width,Desvio Padrão,0.3250181015488841,iris,versicolor,dispersao
43,sepal_width,IC (90%),0.08336562509860906,iris,versicolor,dispersao
43,sepal_width,IC (95%),0.1000258072614522,iris,versicolor,dispersao
43,sepal_width,IC (99%),0.1337290996245821,iris,versicolor,dispersao
43,sepal_width,CV (%),11.705007007204372,iris,versicolor,cv
44,sepal_width,Média,2.76590909090909,iris,versicolor,central
44,sepal_width,Mediana,2.8,iris,versicolor,central
44,sepal_width,Desvio Padrão,0.3291590283767788,iris,versicolor,dispersao
44,sepal_width,IC (90%),0.083419083229126,iris,versicolor,dispersao
44,sepal_width,IC (95%),0.10007349114217265,iris,versicolor,dispersao
44,sepal_width,IC (99%),0.13373794713400697,iris,versicolor,dispersao
44,sepal_width,CV (%),11.90057292405774,iris,versicolor,cv
45,sepal_width,Média,2.764444444444444,iris,versicolor,central
45,sepal_width,Mediana,2.8,iris,versicolor,central
45,sepal_width,Desvio Padrão,0.3255453854377266,iris,versicolor,dispersao
45,sepal_width,IC (90%),0.08154062107508149,iris,versicolor,dispersao
45,sepal_width,IC (95%),0.09780466112060383,iris,versicolor,dispersao
45,sepal_width,IC (99%),0.1306547586403046,iris,versicolor,dispersao
45,sepal_width,CV (%),11.77615944107532,iris,versicolor,cv
46,sepal_width,Média,2.7695652173913037,iris,versicolor,central
46,sepal_width,Mediana,2.8,iris,versicolor,central
46,sepal_width,Desvio Padrão,0.32377603041978903,iris,versicolor,dispersao
46,sepal_width,IC (90%),0.08017279247325362,iris,versicolor,dispersao
46,sepal_width,IC (95%),0.0961496123631382,iris,versicolor,dispersao
46,sepal_width,IC (99%),0.1283958703301517,iris,versicolor,dispersao
46,sepal_width,CV (%),11.690500313430375,iris,versicolor,cv
47,sepal_width,Média,2.7723404255319144,iris,versicolor,central
47,sepal_width,Mediana,2.8,iris,versicolor,central
47,sepal_width,Desvio Padrão,0.3208020706723089,iris,versicolor,dispersao
47,sepal_width,IC (90%),0.0785508850290597,iris,versicolor,dispersao
47,sepal_width,IC (95%),0.09419101641729431,iris,versicolor,dispersao
47,sepal_width,IC (99%),0.12573554860615477,iris,versicolor,dispersao
47,sepal_width,CV (%),11.57152518925443,iris,versicolor,cv
48,sepal_width,Média,2.7750000000000004,iris,versicolor,central
48,sepal_width,Mediana,2.8,iris,versicolor,central
48,sepal_width,Desvio Padrão,0.317905378669871,iris,versicolor,dispersao
48,sepal_width,IC (90%),0.07699282365411263,iris,versicolor,dispersao
48,sepal_width,IC (95%),0.09231009938819046,iris,versicolor,dispersao
48,sepal_width,IC (99%),0.12318268415233082,iris,versicolor,dispersao
48,sepal_width,CV (%),11.456049681797152,iris,versicolor,cv
49,sepal_width,Média,2.7693877551020414,iris,versicolor,central
49,sepal_width,Mediana,2.8,iris,versicolor,central
49,sepal_width,Desvio Padrão,0.31702003198579126,iris,versicolor,dispersao
49,sepal_width,IC (90%),0.0759590954365182,iris,versicolor,dispersao
49,sepal_width,IC (95%),0.0910587848922301,iris,versicolor,dispersao
49,sepal_width,IC (99%),0.12147320091659641,iris,versicolor,dispersao
49,sepal_width,CV (%),11.447296659766964,iris,versicolor,cv
50,sepal_width,Média,2.7700000000000005,iris,versicolor,central
50,sepal_width,Mediana,2.8,iris,versicolor,central
50,sepal_width,Desvio Padrão,0.3137983233784114,iris,versicolor,dispersao
50,sepal_width,IC (90%),0.07440161414637622,iris,versicolor,dispersao
50,sepal_width,IC (95%),0.08918049664681799,iris,versicolor,dispersao
50,sepal_width,IC (99%),0.118930331094984,iris,versicolor,dispersao
50,sepal_width,CV (%),11.328459327740482,iris,versicolor,cv
1,petal_length,Média,4.7,iris,versicolor,central
1,petal_length,Mediana,4.7,iris,versicolor,central
1,petal_length,Desvio Padrão,0.0,iris,versicolor,dispersao
1,petal_length,IC (90%),0.0,iris,versicolor,dispersao
1,petal_length,IC (95%),0.0,iris,versicolor,dispersao
1,petal_length,IC (99%),0.0,iris,versicolor,dispersao
1,petal_length,CV (%),0.0,iris,versicolor,cv
2,petal_length,Média,4.6,iris,versicolor,central
2,petal_length,Mediana,4.6,iris,versicolor,central
2,petal_length,Desvio Padrão,0.14142135623730964,iris,versicolor,dispersao
2,petal_length,IC (90%),0.6313751514800938,iris,versicolor,dispersao
2,petal_length,IC (95%),1.2706204736432107,iris,versicolor,dispersao
2,petal_length,IC (99%),6.365674116287405,iris,versicolor,dispersao
2,petal_length,CV (%),3.0743773095067315,iris,versicolor,cv
3,petal_length,Média,4.7,iris,versicolor,central
3,petal_length,Mediana,4.7,iris,versicolor,central
3,petal_length,Desvio Padrão,0.20000000000000018,iris,versicolor,dispersao
3,petal_length,IC (90%),0.3371708921696169,iris,versicolor,dispersao
3,petal_length,IC (95%),0.496827542368751,iris,versicolor,dispersao
3,petal_length,IC (99%),1.146022178742976,iris,versicolor,dispersao
3,petal_length,CV (%),4.255319148936174,iris,versicolor,cv
4,petal_length,Média,4.525,iris,versicolor,central
4,petal_length,Mediana,4.6,iris,versicolor,central
4,petal_length,Desvio Padrão,0.3862210075418824,iris,versicolor,dispersao
4,petal_length,IC (90%),0.4544591984506932,iris,versicolor,dispersao
4,petal_length,IC (95%),0.6145638092374145,iris,versicolor,dispersao
4,petal_length,IC (99%),1.1279409373563396,iris,versicolor,dispersao
4,petal_length,CV (%),8.535270884903477,iris,versicolor,cv
5,petal_length,Média,4.540000000000001,iris,versicolor,central
5,petal_length,Mediana,4.6,iris,versicolor,central
5,petal_length,Desvio Padrão,0.3361547262794323,iris,versicolor,dispersao
5,petal_length,IC (90%),0.320486844971088,iris,versicolor,dispersao
5,petal_length,IC (95%),0.4173912214472127,iris,versicolor,dispersao
5,petal_length,IC (99%),0.692147227561419,iris,versicolor,dispersao
5,petal_length,CV (%),7.404289125097627,iris,versicolor,cv
6,petal_length,Média,4.533333333333334,iris,versicolor,central
6,petal_length,Mediana,4.55,iris,versicolor,central
6,petal_length,Desvio Padrão,0.3011090610836325,iris,versicolor,dispersao
6,petal_length,IC (90%),0.24770437407225315,iris,versicolor,dispersao
6,petal_length,IC (95%),0.315994580317056,iris,versicolor,dispersao
6,petal_length,IC (99%),0.4956602866009374,iris,versicolor,dispersao
6,petal_length,CV (%),6.6421116415507155,iris,versicolor,cv
7,petal_length,Média,4.557142857142858,iris,versicolor,central
7,petal_length,Mediana,4.6,iris,versicolor,central
7,petal_length,Desvio Padrão,0.2819996622760559,iris,versicolor,dispersao
7,petal_length,IC (90%),0.2071155291582423,iris,versicolor,dispersao
7,petal_length,IC (95%),0.26080618843230646,iris,versicolor,dispersao
7,petal_length,IC (99%),0.3951593808360344,iris,versicolor,dispersao
7,petal_length,CV (%),6.188080363424423,iris,versicolor,cv
8,petal_length,Média,4.4,iris,versicolor,central
8,petal_length,Mediana,4.55,iris,versicolor,central
8,petal_length,Desvio Padrão,0.5154748157905349,iris,versicolor,dispersao
8,petal_length,IC (90%),0.34528291321357657,iris,versicolor,dispersao
8,petal_length,IC (95%),0.430947730467952,iris,versicolor,dispersao
8,petal_length,IC (99%),0.637773373151934,iris,versicolor,dispersao
8,petal_length,CV (%),11.715336722512156,iris,versicolor,cv
9,petal_length,Média,4.4222222222222225,iris,versicolor,central
9,petal_length,Mediana,4.6,iris,versicolor,central
9,petal_length,Desvio Padrão,0.4867693955503412,iris,versicolor,dispersao
9,petal_length,IC (90%),0.3017236914072724,iris,versicolor,dispersao
9,petal_length,IC (95%),0.374164079648927,iris,versicolor,dispersao
9,petal_length,IC (99%),0.5444332877034764,iris,versicolor,dispersao
9,petal_length,CV (%),11.007348140585606,iris,versicolor,cv
10,petal_length,Média,4.37,iris,versicolor,central
10,petal_length,Mediana,4.55,iris,versicolor,central
10,petal_length,Desvio Padrão,0.4877385456255113,iris,versicolor,dispersao
10,petal_length,IC (90%),0.28273286909669804,iris,versicolor,dispersao
10,petal_length,IC (95%),0.3489071369124732,iris,versicolor,dispersao
10,petal_length,IC (99%),0.5012431646105832,iris,versicolor,dispersao
10,petal_length,CV (%),11.161065117288588,iris,versicolor,cv
11,petal_length,Média,4.290909090909091,iris,versicolor,central
11,petal_length,Mediana,4.5,iris,versicolor,central
11,petal_length,Desvio Padrão,0.5318919917700312,iris,versicolor,dispersao
11,petal_length,IC (90%),0.29066705387384056,iris,versicolor,dispersao
11,petal_length,IC (95%),0.3573299021819188,iris,versicolor,dispersao
11,petal_length,IC (99%),0.5082609152257588,iris,versicolor,dispersao
11,petal_length,CV (%),12.3957879437931,iris,versicolor,cv
12,petal_length,Média,4.283333333333334,iris,versicolor,central
12,petal_length,Mediana,4.5,iris,versicolor,central
12,petal_length,Desvio Padrão,0.5078176718850851,iris,versicolor,dispersao
12,petal_length,IC (90%),0.26326654034125363,iris,versicolor,dispersao
12,petal_length,IC (95%),0.32265195540532593,iris,versicolor,dispersao
12,petal_length,IC (99%),0.4552936397643042,iris,versicolor,dispersao
12,petal_length,CV (%),11.855665491480584,iris,versicolor,cv
13,petal_length,Média,4.261538461538462,iris,versicolor,central
13,petal_length,Mediana,4.5,iris,versicolor,central
13,petal_length,Desvio Padrão,0.49250797208177516,iris,versicolor,dispersao
13,petal_length,IC (90%),0.24345537273946843,iris,versicolor,dispersao
13,petal_length,IC (95%),0.297619588878317,iris,versicolor,dispersao
13,petal_length,IC (99%),0.4172413546113547,iris,versicolor,dispersao
13,petal_length,CV (%),11.55704627628714,iris,versicolor,cv
14,petal_length,Média,4.292857142857144,iris,versicolor,central
14,petal_length,Mediana,4.5,iris,versicolor,central
14,petal_length,Desvio Padrão,0.4874806279611147,iris,versicolor,dispersao
14,petal_length,IC (90%),0.230725487321352,iris,versicolor,dispersao
14,petal_length,IC (95%),0.2814629348485432,iris,versicolor,dispersao
14,petal_length,IC (99%),0.392453387739867,iris,versicolor,dispersao
14,petal_length,CV (%),11.355621949177378,iris,versicolor,cv
15,petal_length,Média,4.246666666666667,iris,versicolor,central
15,petal_length,Mediana,4.5,iris,versicolor,central
15,petal_length,Desvio Padrão,0.502659593230515,iris,versicolor,dispersao
15,petal_length,IC (90%),0.2285936595282117,iris,versicolor,dispersao
15,petal_length,IC (95%),0.2783636044214503,iris,versicolor,dispersao
15,petal_length,IC (99%),0.38635295432022954,iris,versicolor,dispersao
15,petal_length,CV (%),11.836568129446977,iris,versicolor,cv
16,petal_length,Média,4.25625,iris,versicolor,central
16,petal_length,Mediana,4.45,iris,versicolor,central
16,petal_length,Desvio Padrão,0.4871259248558495,iris,versicolor,dispersao
16,petal_length,IC (90%),0.2134890689589029,iris,versicolor,dispersao
16,petal_length,IC (95%),0.25957108279104135,iris,versicolor,dispersao
16,petal_length,IC (99%),0.35885505964524245,iris,versicolor,dispersao
16,petal_length,CV (%),11.444955650064012,iris,versicolor,cv
17,petal_length,Média,4.270588235294118,iris,versicolor,central
17,petal_length,Mediana,4.5,iris,versicolor,central
17,petal_length,Desvio Padrão,0.4753481696114346,iris,versicolor,dispersao
17,petal_length,IC (90%),0.20128094820468487,iris,versicolor,dispersao
17,petal_length,IC (95%),0.2444014767589979,iris,versicolor,dispersao
17,petal_length,IC (99%),0.3367335993995546,iris,versicolor,dispersao
17,petal_length,CV (%),11.130742263628635,iris,versicolor,cv
18,petal_length,Média,4.26111111111111,iris,versicolor,central
18,petal_length,Mediana,4.45,iris,versicolor,central
18,petal_length,Desvio Padrão,0.46290500726567435,iris,versicolor,dispersao
18,petal_length,IC (90%),0.1898045871803412,iris,versicolor,dispersao
18,petal_length,IC (95%),0.23019724445466394,iris,versicolor,dispersao
18,petal_length,IC (99%),0.31621942999373964,iris,versicolor,dispersao
18,petal_length,CV (%),10.863481265687275,iris,versicolor,cv
19,petal_length,Média,4.273684210526315,iris,versicolor,central
19,petal_length,Mediana,4.5,iris,versicolor,central
19,petal_length,Desvio Padrão,0.4531888314588791,iris,versicolor,dispersao
19,petal_length,IC (90%),0.18028824933482593,iris,versicolor,dispersao
19,petal_length,IC (95%),0.21843002481484816,iris,versicolor,dispersao
19,petal_length,IC (99%),0.29926756530707826,iris,versicolor,dispersao
19,petal_length,CV (%),10.604172164678207,iris,versicolor,cv
20,petal_length,Média,4.255,iris,versicolor,central
20,petal_length,Mediana,4.45,iris,versicolor,central
20,petal_length,Desvio Padrão,0.4489461343846803,iris,versicolor,dispersao
20,petal_length,IC (90%),0.1735831601233833,iris,versicolor,dispersao
20,petal_length,IC (95%),0.21011325859855903,iris,versicolor,dispersao
20,petal_length,IC (99%),0.2872018080884051,iris,versicolor,dispersao
20,petal_length,CV (%),10.551025484951358,iris,versicolor,cv
21,petal_length,Média,4.280952380952381,iris,versicolor,central
21,petal_length,Mediana,4.5,iris,versicolor,central
21,petal_length,Desvio Padrão,0.453452365325232,iris,versicolor,dispersao
21,petal_length,IC (90%),0.17066331662188614,iris,versicolor,dispersao
21,petal_length,IC (95%),0.20640904201229637,iris,versicolor,dispersao
21,petal_length,IC (99%),0.28155040035067846,iris,versicolor,dispersao
21,petal_length,CV (%),10.59232444030019,iris,versicolor,cv
22,petal_length,Média,4.268181818181818,iris,versicolor,central
22,petal_length,Mediana,4.45,iris,versicolor,central
22,petal_length,Desvio Padrão,0.4465597209955063,iris,versicolor,dispersao
22,petal_length,IC (90%),0.1638265155866687,iris,versicolor,dispersao
22,petal_length,IC (95%),0.1979934883885297,iris,versicolor,dispersao
22,petal_length,IC (99%),0.2695648315648913,iris,versicolor,dispersao
22,petal_length,CV (%),10.462528074442108,iris,versicolor,cv
23,petal_length,Média,4.2956521739130435,iris,versicolor,central
23,petal_length,Mediana,4.5,iris,versicolor,central
23,petal_length,Desvio Padrão,0.4557493937257876,iris,versicolor,dispersao
23,petal_length,IC (90%),0.1631807755879777,iris,versicolor,dispersao
23,petal_length,IC (95%),0.19708081669821056,iris,versicolor,dispersao
23,petal_length,IC (99%),0.267867284209833,iris,versicolor,dispersao
23,petal_length,CV (%),10.609550663656998,iris,versicolor,cv
24,petal_length,Média,4.3125,iris,versicolor,central
24,petal_length,Mediana,4.5,iris,versicolor,central
24,petal_length,Desvio Padrão,0.45330908929204444,iris,versicolor,dispersao
24,petal_length,IC (90%),0.15858681255873075,iris,versicolor,dispersao
24,petal_length,IC (95%),0.19141564078782886,iris,versicolor,dispersao
24,petal_length,IC (99%),0.25976650563552917,iris,versicolor,dispersao
24,petal_length,CV (%),10.511515114018422,iris,versicolor,cv
25,petal_length,Média,4.312,iris,versicolor,central
25,petal_length,Mediana,4.5,iris,versicolor,central
25,petal_length,Desvio Padrão,0.44377171308380325,iris,versicolor,dispersao
25,petal_length,IC (90%),0.1518482142971574,iris,versicolor,dispersao
25,petal_length,IC (95%),0.18317996006497284,iris,versicolor,dispersao
25,petal_length,IC (99%),0.2482405270849583,iris,versicolor,dispersao
25,petal_length,CV (%),10.291551787657774,iris,versicolor,cv
26,petal_length,Média,4.315384615384615,iris,versicolor,central
26,petal_length,Mediana,4.45,iris,versicolor,central
26,petal_length,Desvio Padrão,0.4351480738252741,iris,versicolor,dispersao
26,petal_length,IC (90%),0.1457719783381401,iris,versicolor,dispersao
26,petal_length,IC (95%),0.17576011070567965,iris,versicolor,dispersao
26,petal_length,IC (99%),0.23787854155082175,iris,versicolor,dispersao
26,petal_length,CV (%),10.083645204507244,iris,versicolor,cv
27,petal_length,Média,4.333333333333333,iris,versicolor,central
27,petal_length,Mediana,4.5,iris,versicolor,central
27,petal_length,Desvio Padrão,0.43677137127933513,iris,versicolor,dispersao
27,petal_length,IC (90%),0.1433685960474228,iris,versicolor,dispersao
27,petal_length,IC (95%),0.17278099997563853,iris,versicolor,dispersao
27,petal_length,IC (99%),0.23356954499877824,iris,versicolor,dispersao
27,petal_length,CV (%),10.079339337215426,iris,versicolor,cv
28,petal_length,Média,4.357142857142857,iris,versicolor,central
28,petal_length,Mediana,4.5,iris,versicolor,central
28,petal_length,Desvio Padrão,0.44674010294210165,iris,versicolor,dispersao
28,petal_length,IC (90%),0.14380173457720316,iris,versicolor,dispersao
28,petal_length,IC (95%),0.17322772785158594,iris,versicolor,dispersao
28,petal_length,IC (99%),0.2339175235986959,iris,versicolor,dispersao
28,petal_length,CV (%),10.25305154293348,iris,versicolor,cv
29,petal_length,Média,4.362068965517241,iris,versicolor,central
29,petal_length,Mediana,4.5,iris,versicolor,central
29,petal_length,Desvio Padrão,0.43949142125826063,iris,versicolor,dispersao
29,petal_length,IC (90%),0.1388318610149926,iris,versicolor,dispersao
29,petal_length,IC (95%),0.16717359603748108,iris,versicolor,dispersao
29,petal_length,IC (99%),0.22551401625652095,iris,versicolor,dispersao
29,petal_length,CV (%),10.075297404339572,iris,versicolor,cv
30,petal_length,Média,4.333333333333333,iris,versicolor,central
30,petal_length,Mediana,4.5,iris,versicolor,central
30,petal_length,Desvio Padrão,0.45963503762886915,iris,versicolor,dispersao
30,petal_length,IC (90%),0.1425864799752357,iris,versicolor,dispersao
30,petal_length,IC (95%),0.1716305437196599,iris,versicolor,dispersao
30,petal_length,IC (99%),0.23130899416010436,iris,versicolor,dispersao
30,petal_length,CV (%),10.606962406820058,iris,versicolor,cv
31,petal_length,Média,4.316129032258065,iris,versicolor,central
31,petal_length,Mediana,4.5,iris,versicolor,central
31,petal_length,Desvio Padrão,0.4619500508305694,iris,versicolor,dispersao
31,petal_length,IC (90%),0.1408194933063978,iris,versicolor,dispersao
31,petal_length,IC (95%),0.16944464663348224,iris,versicolor,dispersao
31,petal_length,IC (99%),0.22816350498414895,iris,versicolor,dispersao
31,petal_length,CV (%),10.702878606687333,iris,versicolor,cv
32,petal_length,Média,4.296875,iris,versicolor,central
32,petal_length,Mediana,4.45,iris,versicolor,central
32,petal_length,Desvio Padrão,0.467308266703075,iris,versicolor,dispersao
32,petal_length,IC (90%),0.1400654695292975,iris,versicolor,dispersao
32,petal_length,IC (95%),0.1684825967787035,iris,versicolor,dispersao
32,petal_length,IC (99%),0.22668313810294588,iris,versicolor,dispersao
32,petal_length,CV (%),10.875537843271564,iris,versicolor,cv
33,petal_length,Média,4.284848484848485,iris,versicolor,central
33,petal_length,Mediana,4.4,iris,versicolor,central
33,petal_length,Desvio Padrão,0.46510832886087694,iris,versicolor,dispersao
33,petal_length,IC (90%),0.13714564723641132,iris,versicolor,dispersao
33,petal_length,IC (95%),0.164920242265732,iris,versicolor,dispersao
33,petal_length,IC (99%),0.2217210646110178,iris,versicolor,dispersao
33,petal_length,CV (%),10.854720546258088,iris,versicolor,cv
34,petal_length,Média,4.3088235294117645,iris,versicolor,central
34,petal_length,Mediana,4.45,iris,versicolor,central
34,petal_length,Desvio Padrão,0.4788671271764184,iris,versicolor,dispersao
34,petal_length,IC (90%),0.13898514882130142,iris,versicolor,dispersao
34,petal_length,IC (95%),0.16708463956756564,iris,versicolor,dispersao
34,petal_length,IC (99%),0.22447043932192132,iris,versicolor,dispersao
34,petal_length,CV (%),11.113639811602884,iris,versicolor,cv
35,petal_length,Média,4.314285714285714,iris,versicolor,central
35,petal_length,Mediana,4.5,iris,versicolor,central
35,petal_length,Desvio Padrão,0.4728778334603466,iris,versicolor,dispersao
